Customer ID,Phone Service,Multiple Lines,Internet Type,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Revenue,Customer Status,Churn Category,Churn Reason
1090-PYKCI,Yes,Yes,Fiber Optic,Credit Card,105.1,7234.8,0.0,8933.18,Stayed,,
6734-CKRSM,Yes,No,,Mailed Check,20.0,63.6,0.0,184.2,Joined,,
6713-OKOMC,No,,DSL,Mailed Check,29.75,301.9,0.0,301.9,Stayed,,
8773-HHUOZ,Yes,No,Cable,Credit Card,64.7,1093.1,0.0,1782.45,Churned,Competitor,Competitor offered higher download speeds
1303-SRDOK,Yes,No,Fiber Optic,Credit Card,69.05,3842.6,0.0,5375.45,Stayed,,
4024-CSNBY,Yes,Yes,Fiber Optic,Bank Withdrawal,94.25,6849.75,0.0,7743.19,Stayed,,
0489-WMEMG,Yes,No,Cable,Bank Withdrawal,49.45,1119.35,0.0,1713.9,Stayed,,
2267-WTPYD,Yes,Yes,Fiber Optic,Credit Card,94.0,5438.95,0.0,6752.8,Stayed,,
1980-KXVPM,Yes,Yes,Fiber Optic,Credit Card,75.05,256.25,0.0,327.71,Churned,Competitor,Competitor had better devices
3313-QKNKB,Yes,Yes,Fiber Optic,Bank Withdrawal,85.55,5084.65,0.0,5492.34,Churned,Competitor,Competitor offered more data
5380-WJKOV,Yes,Yes,Fiber Optic,Bank Withdrawal,106.35,3549.25,0.0,4286.71,Churned,Competitor,Competitor offered higher download speeds
8685-WHQPW,Yes,Yes,Fiber Optic,Bank Withdrawal,74.4,1692.6,0.0,1804.58,Churned,Competitor,Competitor had better devices
9036-CSKBW,Yes,Yes,Fiber Optic,Bank Withdrawal,107.45,5680.9,14.76,6050.68,Stayed,,
2805-EDJPQ,Yes,Yes,Fiber Optic,Credit Card,99.75,5608.4,0.0,6758.08,Stayed,,
7479-NITWS,Yes,Yes,Fiber Optic,Credit Card,89.35,631.85,0.0,949.73,Churned,Price,Price too high
9944-HKVVB,Yes,No,Cable,Bank Withdrawal,95.1,307.4,0.0,450.26,Churned,Competitor,Competitor had better devices
2188-SXWVT,Yes,No,DSL,Credit Card,55.0,1885.15,0.0,3352.93,Stayed,,
2761-XECQW,No,,Cable,Credit Card,43.35,371.4,0.0,371.4,Stayed,,
0475-RIJEP,Yes,Yes,Fiber Optic,Bank Withdrawal,77.85,3365.85,0.0,5478.44,Churned,Price,Lack of affordable download/upload speed
4231-LZUYM,Yes,Yes,,Bank Withdrawal,25.65,1887.0,0.0,2792.76,Stayed,,
2382-BCKQJ,Yes,Yes,Fiber Optic,Bank Withdrawal,100.15,6413.65,0.0,8433.61,Churned,Competitor,Competitor made better offer
3577-AMVUX,Yes,No,Cable,Credit Card,55.05,55.05,0.0,69.7,Joined,,
2013-SGDXK,Yes,No,Fiber Optic,Bank Withdrawal,84.3,84.3,0.0,95.93,Churned,Competitor,Competitor offered more data
0383-CLDDA,Yes,Yes,DSL,Credit Card,85.35,5897.4,0.0,7171.83,Stayed,,
9531-NSBMR,Yes,No,,Bank Withdrawal,19.25,679.8,0.0,2474.4,Stayed,,
2892-GESUL,Yes,No,,Credit Card,19.35,309.25,0.0,669.25,Stayed,,
1930-WNXSB,Yes,No,Fiber Optic,Bank Withdrawal,92.85,5305.05,0.0,8071.07,Stayed,,
6586-PSJOX,Yes,No,DSL,Credit Card,55.2,864.55,0.0,969.0,Stayed,,
8878-HMWBV,Yes,No,DSL,Bank Withdrawal,49.15,169.05,0.0,301.42,Churned,Competitor,Competitor had better devices
3658-KIBGF,Yes,No,DSL,Bank Withdrawal,54.9,54.9,0.0,99.26,Churned,Dissatisfaction,Network reliability
1915-IOFGU,Yes,No,Fiber Optic,Bank Withdrawal,70.5,70.5,0.0,111.89,Churned,Competitor,Competitor offered higher download speeds
4546-FOKWR,Yes,Yes,Fiber Optic,Credit Card,74.75,1129.35,39.99,1298.0,Stayed,,
4893-GYUJU,Yes,No,,Mailed Check,19.35,1033.0,29.5,1897.5,Stayed,,
1120-BMWUB,Yes,No,DSL,Credit Card,53.9,834.15,0.0,983.91,Churned,Other,Don't know
3750-CKVKH,Yes,No,Fiber Optic,Bank Withdrawal,67.75,116.65,0.0,140.15,Churned,Other,Don't know
8750-QWZAJ,Yes,No,,Bank Withdrawal,19.8,1378.75,0.0,4769.55,Stayed,,
7110-BDTWG,No,,Cable,Bank Withdrawal,47.05,3263.6,0.0,3263.6,Stayed,,
6421-SZVEM,Yes,No,Fiber Optic,Bank Withdrawal,82.85,2320.8,0.0,2772.44,Stayed,,
5642-MHDQT,Yes,No,,Bank Withdrawal,19.85,1039.45,14.67,1626.33,Stayed,,
4671-LXRDQ,Yes,No,Cable,Credit Card,45.0,96.45,0.0,160.95,Churned,Competitor,Competitor had better devices
0979-MOZQI,No,,Cable,Bank Withdrawal,39.0,2337.45,0.0,2337.45,Stayed,,
4237-RLAQD,Yes,No,Cable,Credit Card,45.85,45.85,0.0,90.6,Churned,Attitude,Attitude of support person
5202-IVJNU,No,,DSL,Credit Card,30.1,1131.3,0.0,1281.3,Churned,Dissatisfaction,Network reliability
5067-DGXLL,Yes,No,,Credit Card,20.25,36.8,0.0,68.46,Joined,,
7571-YXDAD,Yes,Yes,Fiber Optic,Credit Card,74.9,147.15,0.0,223.71,Churned,Price,Long distance charges
6122-EFVKN,No,,Cable,Credit Card,35.75,830.8,0.0,830.8,Stayed,,
0799-DDIHE,Yes,No,Cable,Bank Withdrawal,46.3,639.45,0.0,1003.5,Stayed,,
4521-YEEHE,Yes,Yes,Fiber Optic,Bank Withdrawal,88.85,1594.75,21.58,1907.07,Stayed,,
5935-FCCNB,Yes,Yes,Fiber Optic,Bank Withdrawal,-6.0,1608.15,36.4,2118.98,Stayed,,
9547-ITEFG,Yes,Yes,Fiber Optic,Credit Card,102.6,897.75,0.0,1108.53,Stayed,,
9504-DSHWM,Yes,Yes,DSL,Bank Withdrawal,59.2,1191.2,0.0,1984.0,Stayed,,
5423-BHIXO,Yes,Yes,DSL,Bank Withdrawal,54.2,1739.6,0.0,2764.24,Stayed,,
7657-DYEPJ,Yes,No,Cable,Credit Card,70.15,2497.35,0.0,2715.85,Churned,Price,Lack of affordable download/upload speed
2272-UOINI,Yes,No,Cable,Bank Withdrawal,78.5,571.05,0.0,594.43,Stayed,,
4472-LVYGI,No,,Cable,Bank Withdrawal,52.55,525.5,0.0,525.5,Stayed,,
3230-WYKIR,Yes,Yes,DSL,Credit Card,82.0,1425.45,0.0,1650.45,Churned,Dissatisfaction,Product dissatisfaction
8677-HDZEE,Yes,Yes,Fiber Optic,Bank Withdrawal,105.45,5916.95,0.0,6056.95,Stayed,,
6656-JWRQX,No,,DSL,Credit Card,30.55,30.55,0.0,70.55,Joined,,
0877-SDMBN,Yes,Yes,Fiber Optic,Bank Withdrawal,103.95,5639.05,0.0,7986.43,Churned,Competitor,Competitor made better offer
7103-ZGVNT,Yes,Yes,Cable,Credit Card,-6.0,4885.85,0.0,5426.81,Stayed,,
2195-VVRJF,Yes,No,DSL,Credit Card,59.1,1011.05,31.05,1083.14,Stayed,,
3865-ZFZIB,Yes,No,,Credit Card,19.65,358.15,0.0,1017.07,Stayed,,
0106-GHRQR,Yes,Yes,DSL,Bank Withdrawal,71.4,1212.1,0.0,1623.46,Stayed,,
2369-FEVNO,Yes,No,,Credit Card,19.9,19.9,0.0,27.66,Joined,,
9975-GPKZU,Yes,No,,Credit Card,19.75,856.5,0.0,1209.32,Stayed,,
3276-HDUEG,Yes,Yes,Fiber Optic,Mailed Check,75.05,75.05,0.0,107.91,Churned,Competitor,Competitor made better offer
7550-WIQVA,Yes,Yes,Fiber Optic,Bank Withdrawal,108.25,5431.4,0.0,7510.4,Stayed,,
3685-YLCMQ,Yes,Yes,Fiber Optic,Bank Withdrawal,104.65,6219.6,0.0,8645.72,Churned,Dissatisfaction,Service dissatisfaction
4693-VWVBO,Yes,No,,Bank Withdrawal,19.55,61.05,0.0,183.99,Joined,,
7878-JGDKK,Yes,No,Cable,Credit Card,44.55,220.75,0.0,341.03,Stayed,,
1226-UDFZR,Yes,No,Cable,Credit Card,49.6,114.7,0.0,157.26,Churned,Dissatisfaction,Network reliability
9972-EWRJS,Yes,No,,Bank Withdrawal,19.25,1372.9,0.0,4639.15,Stayed,,
4706-DGAHW,Yes,No,DSL,Bank Withdrawal,45.2,45.2,0.0,94.54,Joined,,
8981-FJGLA,Yes,Yes,Fiber Optic,Mailed Check,78.0,851.8,0.0,1370.12,Stayed,,
9763-PDTKK,Yes,No,Fiber Optic,Bank Withdrawal,94.4,387.2,0.0,545.92,Churned,Competitor,Competitor had better devices
4765-OXPPD,Yes,No,Cable,Mailed Check,65.0,663.05,0.0,720.2,Churned,Competitor,Competitor offered more data
6407-UTSLV,Yes,No,Fiber Optic,Bank Withdrawal,83.8,163.7,0.0,229.66,Joined,,
9473-CBZOP,Yes,Yes,Cable,Credit Card,59.0,1654.45,0.0,2579.85,Stayed,,
3669-LVWZB,No,,DSL,Mailed Check,51.0,305.95,0.0,305.95,Churned,Price,Long distance charges
3319-DWOEP,Yes,No,Fiber Optic,Bank Withdrawal,95.75,573.75,0.0,861.15,Churned,Competitor,Competitor made better offer
1229-RCALF,Yes,Yes,Fiber Optic,Bank Withdrawal,115.0,7396.15,0.0,10368.31,Stayed,,
1597-LHYNC,Yes,Yes,Fiber Optic,Bank Withdrawal,95.0,2497.2,0.0,3795.58,Churned,Price,Price too high
6283-GITPX,Yes,No,DSL,Credit Card,76.9,5522.7,0.0,5860.66,Stayed,,
7470-MCQTK,No,,DSL,Bank Withdrawal,48.75,633.4,0.0,633.4,Churned,Attitude,Attitude of support person
4726-DLWQN,Yes,Yes,DSL,Bank Withdrawal,70.35,3454.6,0.0,4816.1,Stayed,,
9866-OCCKE,Yes,Yes,Fiber Optic,Mailed Check,109.75,8075.35,0.0,10598.23,Stayed,,
5203-XEHAX,Yes,No,DSL,Bank Withdrawal,64.35,2053.05,46.39,3555.7,Stayed,,
4749-VFKVB,Yes,Yes,DSL,Credit Card,50.1,50.1,0.0,96.59,Churned,Other,Don't know
7938-OUHIO,Yes,No,Fiber Optic,Bank Withdrawal,98.7,293.65,0.0,391.93,Churned,Attitude,Attitude of service provider
7852-LECYP,Yes,Yes,Fiber Optic,Credit Card,93.8,1261.0,0.0,1886.95,Stayed,,
0932-YIXYU,Yes,No,,Credit Card,20.25,1029.8,0.0,1445.75,Stayed,,
3744-ZRRDZ,Yes,Yes,Fiber Optic,Bank Withdrawal,82.35,1852.85,0.0,2120.81,Churned,Dissatisfaction,Network reliability
3999-WRNGR,No,,Cable,Bank Withdrawal,49.75,3069.45,0.0,3069.45,Stayed,,
4981-FLTMF,Yes,Yes,DSL,Bank Withdrawal,65.2,3687.85,0.0,3775.63,Stayed,,
0377-JBKKT,Yes,No,DSL,Credit Card,57.95,1271.8,0.0,2208.56,Stayed,,
4128-ETESU,Yes,Yes,Fiber Optic,Bank Withdrawal,-5.0,4747.2,0.0,5027.26,Stayed,,
9796-BPKIW,Yes,No,Fiber Optic,Credit Card,69.95,562.7,0.0,902.94,Stayed,,
6112-KTHFQ,Yes,No,,Credit Card,19.3,279.3,0.0,556.98,Stayed,,
9670-BPNXF,Yes,No,DSL,Credit Card,62.55,2796.45,0.0,3174.45,Stayed,,
7979-CORPM,Yes,Yes,Fiber Optic,Credit Card,90.55,2282.55,0.0,3144.87,Churned,Other,Don't know
8780-YRMTT,No,,DSL,Mailed Check,47.4,3177.25,0.0,3177.25,Stayed,,
5438-QMDDL,Yes,No,DSL,Credit Card,59.8,1130.85,0.0,1288.55,Stayed,,
9891-NQDBD,Yes,Yes,,Mailed Check,25.55,672.2,0.0,1886.28,Stayed,,
0620-DLSLK,Yes,No,Fiber Optic,Credit Card,81.9,1028.9,0.0,1473.24,Stayed,,
2885-HIJDH,Yes,Yes,DSL,Bank Withdrawal,86.9,6194.1,0.0,8012.25,Stayed,,
0280-XJGEX,Yes,Yes,Fiber Optic,Bank Withdrawal,103.7,5036.3,0.0,7208.47,Churned,Competitor,Competitor had better devices
1409-PHXTF,Yes,Yes,Fiber Optic,Bank Withdrawal,110.45,6077.75,0.0,7835.99,Stayed,,
4646-QZXTF,Yes,No,DSL,Bank Withdrawal,81.25,580.1,47.36,617.86,Stayed,,
4549-ZDQYY,Yes,No,DSL,Credit Card,57.95,3042.25,0.0,4801.93,Stayed,,
0201-OAMXR,Yes,Yes,Fiber Optic,Credit Card,115.55,8127.6,0.0,8842.3,Churned,Dissatisfaction,Network reliability
0373-AIVNJ,No,,Cable,Credit Card,39.55,373.0,0.0,373.0,Stayed,,
5981-ITEMU,Yes,Yes,Fiber Optic,Bank Withdrawal,97.1,3706.95,41.85,4318.3,Churned,Competitor,Competitor offered more data
4285-GYRQC,Yes,No,Fiber Optic,Bank Withdrawal,86.25,587.1,0.0,899.72,Churned,Attitude,Attitude of support person
8404-VIOMB,No,,DSL,Bank Withdrawal,62.5,4136.4,0.0,4136.4,Stayed,,
8232-CTLKO,Yes,No,DSL,Bank Withdrawal,59.75,3996.8,0.0,4550.54,Stayed,,
8992-CEUEN,Yes,No,,Bank Withdrawal,18.85,18.85,0.0,26.65,Joined,,
2988-PLAHS,Yes,No,Cable,Bank Withdrawal,69.95,220.45,0.0,338.98,Joined,,
5208-FVQKB,Yes,No,DSL,Credit Card,67.95,4664.15,0.0,6409.25,Stayed,,
8640-SDGKB,Yes,No,DSL,Bank Withdrawal,74.4,299.7,0.0,415.26,Churned,Attitude,Attitude of support person
2181-TIDSV,Yes,No,,Bank Withdrawal,19.95,1303.25,0.0,2646.25,Stayed,,
8295-KMENE,Yes,Yes,DSL,Credit Card,76.45,4519.5,30.22,5272.21,Stayed,,
3085-QUOZK,Yes,No,Cable,Credit Card,43.95,43.95,0.0,78.43,Churned,Attitude,Attitude of service provider
0886-QGENL,Yes,No,Fiber Optic,Bank Withdrawal,101.25,2754.45,0.0,3991.59,Churned,Attitude,Attitude of service provider
0375-HVGXO,No,,DSL,Bank Withdrawal,34.7,34.7,0.0,34.7,Churned,Other,Don't know
2843-CQMEG,Yes,No,Cable,Mailed Check,49.7,1218.25,0.0,1307.53,Stayed,,
9819-FBNSV,Yes,No,Fiber Optic,Bank Withdrawal,72.25,2575.45,0.0,3446.43,Stayed,,
1618-CFHME,Yes,Yes,Fiber Optic,Bank Withdrawal,75.9,143.35,0.0,197.09,Churned,Other,Don't know
2040-VZIKE,Yes,Yes,Fiber Optic,Mailed Check,100.85,4847.35,0.0,7043.04,Stayed,,
0320-DWVTU,Yes,No,Fiber Optic,Credit Card,99.5,5424.25,0.0,7733.46,Stayed,,
5498-IBWPI,Yes,No,Cable,Credit Card,49.4,3251.85,0.0,6427.11,Stayed,,
7572-KPVKK,Yes,Yes,Fiber Optic,Bank Withdrawal,104.05,6590.5,0.0,7686.04,Stayed,,
0003-MKNFE,Yes,Yes,Cable,Credit Card,-4.0,542.4,38.33,610.28,Stayed,,
4871-JTKJF,Yes,No,Fiber Optic,Bank Withdrawal,69.65,69.65,0.0,100.78,Churned,Attitude,Attitude of service provider
5393-RXQSZ,Yes,No,Fiber Optic,Bank Withdrawal,79.6,79.6,0.0,98.92,Churned,Attitude,Attitude of support person
4544-RXFMG,Yes,No,DSL,Credit Card,43.45,345.5,0.0,399.74,Stayed,,
4236-UJPWO,No,,DSL,Bank Withdrawal,24.5,46.4,0.0,46.4,Joined,,
6598-KELSS,No,,DSL,Bank Withdrawal,43.05,2208.05,0.0,2208.05,Stayed,,
0042-RLHYP,Yes,No,,Bank Withdrawal,19.7,1396.9,0.0,4045.81,Stayed,,
6726-WEXXK,Yes,Yes,Fiber Optic,Bank Withdrawal,85.9,2220.1,0.0,3330.07,Stayed,,
2072-ZVJJX,Yes,Yes,,Bank Withdrawal,25.25,1728.2,0.0,3280.64,Stayed,,
4791-QRGMF,Yes,Yes,Fiber Optic,Bank Withdrawal,99.5,5961.1,0.0,6595.94,Churned,Competitor,Competitor offered more data
0224-HJAPT,Yes,Yes,Cable,Bank Withdrawal,47.15,223.15,0.0,333.2,Churned,Competitor,Competitor made better offer
5663-QBGIS,Yes,Yes,Fiber Optic,Bank Withdrawal,98.35,6929.4,0.0,10141.32,Stayed,,
6559-RAKOZ,Yes,Yes,Fiber Optic,Bank Withdrawal,97.95,4917.9,0.0,5702.88,Stayed,,
9408-HRXRK,Yes,Yes,Fiber Optic,Bank Withdrawal,105.15,4730.9,0.0,6867.5,Stayed,,
6281-FKEWS,No,,Cable,Bank Withdrawal,49.05,2265.0,0.0,2265.0,Stayed,,
5803-NQJZO,Yes,Yes,Cable,Bank Withdrawal,67.8,4804.65,0.0,5922.09,Stayed,,
3027-ZTDHO,Yes,No,Fiber Optic,Bank Withdrawal,89.9,89.9,0.0,122.75,Churned,Other,Don't know
8932-CZHRQ,Yes,Yes,DSL,Credit Card,76.75,5233.25,0.0,6612.97,Stayed,,
6693-DJWTY,Yes,No,DSL,Credit Card,-4.0,2016.45,0.0,2456.05,Stayed,,
6710-HSJRD,Yes,Yes,Fiber Optic,Bank Withdrawal,114.1,7132.15,0.0,7883.67,Stayed,,
2983-ZANRP,Yes,No,Fiber Optic,Bank Withdrawal,73.55,145.4,0.0,162.4,Churned,Competitor,Competitor had better devices
5843-TTHGI,Yes,No,DSL,Credit Card,50.0,892.7,0.0,1254.64,Stayed,,
1015-JPFYW,Yes,No,,Credit Card,19.45,136.75,0.0,480.87,Stayed,,
8374-UULRV,Yes,Yes,DSL,Credit Card,86.05,6309.65,0.0,9811.57,Stayed,,
5529-GIBVH,Yes,No,,Credit Card,20.15,1046.2,0.0,1210.23,Stayed,,
6727-IOTLZ,Yes,No,Cable,Credit Card,81.95,1181.75,0.0,1254.13,Stayed,,
3552-CTCYF,Yes,Yes,Fiber Optic,Bank Withdrawal,104.8,6597.25,0.0,9163.24,Stayed,,
7811-JIVPF,Yes,No,Cable,Credit Card,49.7,1081.25,0.0,2203.23,Stayed,,
3097-IDVPU,Yes,Yes,DSL,Credit Card,50.1,910.45,0.0,1210.38,Stayed,,
9194-GFVOI,Yes,Yes,DSL,Credit Card,84.35,3571.6,0.0,3984.88,Stayed,,
9174-IHETN,Yes,No,Fiber Optic,Credit Card,70.35,3533.6,0.0,5339.1,Stayed,,
8089-UZWLX,Yes,Yes,Fiber Optic,Bank Withdrawal,104.05,7413.55,0.0,10811.61,Stayed,,
8947-YRTDV,Yes,No,Fiber Optic,Credit Card,94.8,3131.55,0.0,4559.39,Stayed,,
9802-CAQUT,Yes,Yes,Fiber Optic,Credit Card,109.55,7887.25,0.0,10411.33,Stayed,,
3726-TBHQT,Yes,Yes,Fiber Optic,Bank Withdrawal,114.0,8175.9,0.0,9982.85,Stayed,,
6674-KVJHG,Yes,Yes,,Bank Withdrawal,25.2,245.15,0.0,265.72,Stayed,,
8967-SZQAS,Yes,No,DSL,Bank Withdrawal,50.45,765.45,0.0,1454.53,Stayed,,
7083-MIOPC,Yes,No,,Credit Card,20.25,1566.9,0.0,4616.82,Stayed,,
6845-RGTYS,Yes,Yes,Fiber Optic,Bank Withdrawal,98.75,4533.7,0.0,4668.59,Churned,Competitor,Competitor made better offer
6047-YHPVI,Yes,No,Fiber Optic,Bank Withdrawal,69.7,316.9,0.0,379.9,Churned,Competitor,Competitor had better devices
9938-ZREHM,Yes,Yes,DSL,Credit Card,72.1,2658.4,16.36,4212.69,Stayed,,
2675-DHUTR,Yes,Yes,Fiber Optic,Bank Withdrawal,98.9,5780.7,0.0,7585.08,Stayed,,
7268-WNTCP,Yes,No,,Bank Withdrawal,20.45,1297.35,0.0,1413.29,Stayed,,
1568-LJSZU,Yes,Yes,DSL,Credit Card,92.2,6392.85,0.0,9002.69,Stayed,,
7956-XQWGU,Yes,No,,Credit Card,19.4,460.25,29.59,500.59,Stayed,,
3186-AJIEK,Yes,No,Fiber Optic,Bank Withdrawal,105.65,6844.5,0.0,8887.86,Stayed,,
7673-LPRNY,Yes,Yes,DSL,Bank Withdrawal,78.55,1843.05,19.63,2947.66,Stayed,,
2916-BQZLN,Yes,Yes,Fiber Optic,Bank Withdrawal,84.75,1651.95,49.38,1819.55,Stayed,,
7753-USQYQ,Yes,No,Cable,Bank Withdrawal,64.2,3627.3,0.0,5148.05,Stayed,,
4489-SNOJF,Yes,Yes,DSL,Bank Withdrawal,72.25,2568.55,0.0,3453.0,Churned,Other,Don't know
6705-LNMDD,Yes,No,DSL,Credit Card,50.0,1003.05,2.81,1996.44,Stayed,,
3812-LRZIR,Yes,Yes,,Bank Withdrawal,24.5,761.95,0.0,1720.99,Stayed,,
0788-DXBFY,Yes,No,,Bank Withdrawal,19.55,1108.8,0.0,2728.74,Stayed,,
7134-HBPBS,Yes,Yes,Fiber Optic,Bank Withdrawal,108.1,7774.05,0.0,9708.69,Stayed,,
4657-FWVFY,Yes,Yes,Fiber Optic,Credit Card,96.35,3915.4,0.0,5092.2,Stayed,,
2294-DMMUS,Yes,Yes,DSL,Credit Card,70.45,4300.45,0.0,6565.93,Stayed,,
7696-AMHOD,Yes,No,DSL,Credit Card,78.0,3824.2,0.0,4268.63,Stayed,,
5175-WLYXL,Yes,Yes,Fiber Optic,Credit Card,78.85,1600.25,0.0,2317.95,Stayed,,
9107-UKCKY,Yes,Yes,DSL,Bank Withdrawal,79.8,4914.8,0.0,6685.48,Stayed,,
7310-EGVHZ,Yes,No,,Bank Withdrawal,20.2,20.2,0.0,44.68,Joined,,
5562-YJQGT,Yes,No,,Credit Card,20.35,35.1,0.0,40.02,Joined,,
3721-CNEYS,Yes,No,Fiber Optic,Bank Withdrawal,70.95,137.95,0.0,168.61,Churned,Dissatisfaction,Poor expertise of phone support
0388-EOPEX,Yes,No,Fiber Optic,Bank Withdrawal,74.4,139.4,0.0,158.98,Churned,Attitude,Attitude of support person
4566-GOLUK,Yes,Yes,Fiber Optic,Bank Withdrawal,107.35,5118.95,0.0,6892.73,Churned,Attitude,Attitude of support person
0495-RVCBF,Yes,No,Fiber Optic,Bank Withdrawal,79.7,79.7,0.0,113.58,Churned,Dissatisfaction,Poor expertise of online support
3701-SFMUH,Yes,No,Cable,Credit Card,69.7,516.15,0.0,552.34,Stayed,,
3719-TDVQB,Yes,No,,Mailed Check,18.95,1031.1,0.0,2323.86,Stayed,,
8510-BBWMU,Yes,No,,Credit Card,19.75,806.95,0.0,2342.81,Stayed,,
3606-SBKRY,No,,DSL,Bank Withdrawal,50.05,1523.4,0.0,1523.4,Stayed,,
2480-EJWYP,Yes,Yes,Fiber Optic,Bank Withdrawal,97.8,5458.8,0.0,8090.26,Stayed,,
0369-ZGOVK,Yes,No,Fiber Optic,Bank Withdrawal,70.4,1992.2,0.0,2354.52,Stayed,,
6772-WFQRD,Yes,No,,Bank Withdrawal,20.4,854.9,32.55,1878.75,Stayed,,
8229-BUJHX,Yes,No,,Bank Withdrawal,20.5,1500.95,0.0,2291.18,Stayed,,
2900-PHPLN,Yes,No,,Credit Card,19.55,1462.05,0.0,2575.05,Stayed,,
5073-WXOYN,No,,Cable,Bank Withdrawal,50.8,3027.4,0.0,3027.4,Churned,Competitor,Competitor offered more data
4140-MUHUG,Yes,No,Fiber Optic,Bank Withdrawal,86.85,220.95,0.0,276.09,Churned,Attitude,Attitude of service provider
4973-RLZVI,Yes,No,DSL,Credit Card,74.65,2308.6,0.0,2485.2,Stayed,,
8099-MZPUJ,Yes,Yes,Fiber Optic,Credit Card,111.8,5443.65,0.0,6047.01,Stayed,,
4795-KTRTH,Yes,Yes,Fiber Optic,Bank Withdrawal,81.0,371.65,40.64,577.41,Churned,Competitor,Competitor made better offer
1215-FIGMP,Yes,Yes,Fiber Optic,Bank Withdrawal,89.9,5450.7,0.0,8023.5,Stayed,,
3217-FZDMN,Yes,No,Fiber Optic,Credit Card,94.45,742.95,0.0,784.63,Churned,Competitor,Competitor had better devices
3547-LQRIK,Yes,Yes,,Bank Withdrawal,26.9,1250.85,0.0,1799.81,Stayed,,
2645-QTLMB,Yes,No,Fiber Optic,Bank Withdrawal,94.25,669.0,0.0,753.35,Churned,Dissatisfaction,Network reliability
3045-XETSH,Yes,Yes,Fiber Optic,Bank Withdrawal,94.85,953.45,0.0,1386.05,Churned,Competitor,Competitor offered more data
5320-BRKGK,Yes,Yes,DSL,Credit Card,75.8,4415.75,0.0,4582.21,Stayed,,
3754-DXMRT,Yes,No,DSL,Bank Withdrawal,44.15,92.65,0.0,179.97,Churned,Attitude,Attitude of support person
0731-EBJQB,Yes,No,,Bank Withdrawal,20.4,1090.65,0.0,1384.45,Stayed,,
9661-JALZV,Yes,Yes,,Credit Card,24.7,1519.0,0.0,4297.2,Stayed,,
8020-BWHYL,Yes,No,Fiber Optic,Credit Card,75.3,1147.45,0.0,1267.3,Churned,Competitor,Competitor offered more data
7629-WFGLW,Yes,Yes,Fiber Optic,Bank Withdrawal,95.65,5471.75,21.71,6096.84,Stayed,,
0491-KAPQG,Yes,Yes,Fiber Optic,Bank Withdrawal,73.7,1558.7,0.0,2158.04,Stayed,,
7623-TRNQN,Yes,No,DSL,Mailed Check,49.9,49.9,0.0,89.5,Churned,Price,Extra data charges
4129-LYCOI,Yes,Yes,Fiber Optic,Bank Withdrawal,104.0,7039.05,0.0,7879.23,Stayed,,
7873-CVMAW,Yes,Yes,DSL,Credit Card,88.55,6362.35,0.0,9681.55,Stayed,,
6437-UKHMV,Yes,No,Fiber Optic,Bank Withdrawal,79.7,586.05,0.0,788.49,Churned,Attitude,Attitude of support person
4623-ZKHLY,Yes,No,,Bank Withdrawal,20.45,471.55,0.0,928.71,Stayed,,
8464-EETCQ,Yes,No,,Credit Card,18.8,1094.35,0.0,2216.68,Stayed,,
3717-FDJFU,Yes,No,,Credit Card,20.45,106.9,0.0,252.65,Stayed,,
7137-NAXML,Yes,No,,Bank Withdrawal,-9.0,405.6,0.0,1012.11,Stayed,,
8946-BFWSG,Yes,Yes,,Credit Card,25.25,1573.05,0.0,3116.55,Stayed,,
3750-RNQKR,Yes,No,,Credit Card,19.45,246.25,0.0,463.69,Stayed,,
0471-ARVMX,Yes,Yes,Fiber Optic,Bank Withdrawal,104.85,6312.9,0.0,7722.78,Stayed,,
3295-YVUSR,Yes,Yes,Fiber Optic,Mailed Check,72.6,154.3,0.0,184.68,Joined,,
3446-QDSZF,Yes,No,DSL,Credit Card,55.5,227.35,0.0,383.19,Stayed,,
0626-QXNGV,Yes,Yes,,Credit Card,24.15,1776.45,0.0,4511.01,Stayed,,
1271-SJBGZ,No,,DSL,Bank Withdrawal,43.65,526.95,0.0,526.95,Churned,Competitor,Competitor had better devices
1241-EZFMJ,Yes,Yes,,Bank Withdrawal,25.45,1538.6,0.0,2241.93,Stayed,,
7114-AEOZE,Yes,No,,Bank Withdrawal,19.85,1128.1,0.0,2995.3,Stayed,,
7967-HYCDE,Yes,No,Fiber Optic,Bank Withdrawal,70.7,553.4,0.0,888.84,Stayed,,
1930-QPBVZ,Yes,No,Fiber Optic,Bank Withdrawal,95.1,6683.4,0.0,7315.12,Stayed,,
8356-WUAOJ,Yes,No,DSL,Bank Withdrawal,45.0,45.0,0.0,95.63,Joined,,
6898-MDLZW,Yes,No,DSL,Credit Card,53.75,648.65,0.0,670.25,Stayed,,
1325-USMEC,Yes,Yes,Fiber Optic,Credit Card,99.35,6944.5,0.0,10304.5,Stayed,,
8844-TONUD,Yes,No,Fiber Optic,Mailed Check,96.65,1162.85,0.0,1755.65,Churned,Competitor,Competitor had better devices
0311-QYWSS,Yes,No,DSL,Bank Withdrawal,49.45,314.6,0.0,549.56,Stayed,,
0336-PIKEI,Yes,No,DSL,Bank Withdrawal,74.4,5360.75,0.0,5880.19,Stayed,,
